Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
03/23/2016,07:41:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,TIDEWATER CT / RT 97,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,TOYT,4H,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,F,OLNEY,MD,MD,O - Foot Patrol,
03/23/2016,07:57:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,TIDEWATER CT / RT 97,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2005,MERCEDES,CN,BLACK,Warning,13-409(b),Transportation Article,No,WHITE,F,OLNEY,MD,MD,H - Unmarked Moving Radar (Stationary),
03/23/2016,08:10:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,TIDEWATER CT / RT 97,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,TOYOTA,SU,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,F,OLNEY,MD,MD,H - Unmarked Moving Radar (Stationary),
03/23/2016,08:41:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,TIDEWATER CT / RT 97,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2005,FORD,TRK,RED,Warning,21-801.1,Transportation Article,No,HISPANIC,M,GAITHERSBURG,MD,MD,H - Unmarked Moving Radar (Stationary),
03/23/2016,08:41:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,TIDEWATER CT / RT 97,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2005,FORD,TRK,RED,Warning,13-409(b),Transportation Article,No,HISPANIC,M,GAITHERSBURG,MD,MD,H - Unmarked Moving Radar (Stationary),
03/23/2016,08:52:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,TIDEWATER CT / RT 97,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,NISSAN,SU,GREEN,Warning,13-409(b),Transportation Article,No,ASIAN,F,OLNEY,MD,MD,H - Unmarked Moving Radar (Stationary),
03/23/2016,09:15:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,TIDEWATER CT / RT 97,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,JEEP,SU,BLUE,Warning,21-801.1,Transportation Article,No,WHITE,M,BROOKEVILLE,MD,MD,B - Unmarked Patrol,
03/23/2016,23:44:00,MCP,"1st district, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,E GUDE DR AT CRABBS BRANCH WAY,,,No,No,No,No,No,No,No,No,No,No,IN,02 - Automobile,2000,FORD,TAURUS,SILVER,Warning,21-1124.2(d2),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,IN,A - Marked Patrol,
03/23/2016,09:08:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RT 29 NB / GREENCASTLE RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,HYUN,4S,BLUE,Warning,13-409(b),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,Q - Marked Laser,
03/23/2016,17:17:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,SB NEW HAMPSHIRE AVE @ SCHINDLER DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,FORD,4S FUSION,BLACK,Warning,21-1124.2(d2),Transportation Article,No,HISPANIC,M,TAKOMA PARK,MD,MD,A - Marked Patrol,
03/23/2016,00:53:00,MCP,"1st district, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,E GUDE DR AT NORBECK RD,39.0901766667,-77.1284916667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,FORD,TK,WHITE,Warning,13-411(f),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0901766666667, -77.1284916666667)"
03/23/2016,07:38:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,INFINITI,G37,GRAY,Warning,21-201(a1),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,
03/23/2016,07:38:00,MCP,"2nd district, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,INFINITI,G37,GRAY,Warning,13-409(b),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,
03/23/2016,07:52:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,TOYOTA,PRIUS,BLUE,Warning,21-201(a1),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,
03/23/2016,08:02:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,SAAB,97X,RED,Warning,21-201(a1),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,
03/23/2016,08:08:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,VOLVO,S70,GRAY,Warning,21-201(a1),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
03/23/2016,08:14:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2015,TOYOTA,TACOMA,WHITE,Warning,21-201(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/23/2016,08:21:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,No,No,No,No,No,MA,02 - Automobile,2008,NISSAN,ROGUE,RED,Warning,21-201(a1),Transportation Article,No,WHITE,M,BROOKLINE,MA,MA,A - Marked Patrol,
03/23/2016,08:30:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD/LINDEN AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYOTA,RAV4,RED,Warning,21-201(a1),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,
03/23/2016,21:57:00,MCP,"4th district, Wheaton",DRIVING VEH ON HWY WITH LAMP IMPROPERLY DISPLAYING WHITE LIGHT FROM REAR,GEORGIA AVE @ AUGUST DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,KIA,SEDONA,RED,Warning,22-227(d),Transportation Article,No,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,
03/23/2016,22:18:00,MCP,"4th district, Wheaton",FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.,GRANDVIEW AVE @ KENSINGTON BLVD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CADILLAC,DEVILLE,GRAY,Warning,22-203(b),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/23/2016,02:14:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,IL 495 AT RIVER RD,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2012,MERZ,E350,SILVER,Warning,21-801.1,Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,
03/23/2016,02:33:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,IL 495 AT RIVER RD,,,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,1999,ACURA,4D,CREAM,Warning,21-801.1,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,
03/23/2016,04:31:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,MONTROSE RD AT HITCHING POST LN,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2007,MAZD,TK,SILVER,Warning,21-801.1,Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/23/2016,04:47:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,MONTROSE RD AT HITCHING POST LN,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,SUBA,SW,BLACK,Warning,21-801.1,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/23/2016,09:57:00,MCP,"3rd district, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,8811 COLESVILLE RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEV,TK,BLACK,Warning,13-411(f),Transportation Article,No,WHITE,M,DAYTON,MD,MD,A - Marked Patrol,
03/23/2016,22:04:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",8113 FENTON STREET,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,TOYOTA,RAV4,SILVER,Warning,22-201.1,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/23/2016,23:37:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,FREDERICK RD / RIDGE  RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,CHEVROLET,TAHOE,WHITE,Warning,13-401(h),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/23/2016,23:37:00,MCP,"5th district, Germantown","DRIVER WRITING,SENDING,READING A TEXT,ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY",FREDERICK RD / RIDGE  RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,CHEVROLET,TAHOE,WHITE,Warning,21-1124.1(b),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/23/2016,11:43:00,MCP,"4th district, Wheaton",FAILURE TO PROPERLY POSITION REGISTRATION PLATE TO VEHICLE,OLNEY SANDY SPRING/DOMINION DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,KIA,OPTIMA,GRAY,Warning,13-411(c2),Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,
03/23/2016,12:25:00,MCP,"3rd district, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVENUE AT FOREST GLEN ROAD,,,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2009,CHRY,300,SILVER,Warning,13-411(f),Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,
03/23/2016,01:10:00,MCP,"4th district, Wheaton",DRIVING UNSAFE VEH. ON HWY.,LOCKSLEY LA/ RANDOLPH RD,39.0719083333,-77.0114766667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2003,TOYOTA,CAMRY LE,WHITE,Warning,22-101(a),Transportation Article,No,WHITE,F,SILVER SPRING,MD,DC,A - Marked Patrol,"(39.0719083333333, -77.0114766666667)"
03/23/2016,08:40:00,MCP,"3rd district, Silver Spring",STOP LIGHTS (*),RT 29 NB / BRIGGS CHANEY RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HOND,4S,RED,ESERO,64*,,No,HISPANIC,F,COLUMBIA,MD,MD,Q - Marked Laser,
03/23/2016,21:33:00,MCP,"1st district, Rockville",STOP LIGHTS (*),E/B WEST GUDE DR/355,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,MAZDA,CX7,SILVER,ESERO,64*,,No,HISPANIC,F,DERWOOD,MD,MD,A - Marked Patrol,
03/23/2016,21:33:00,MCP,"1st district, Rockville",TAILLIGHTS (*),E/B WEST GUDE DR/355,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,MAZDA,CX7,SILVER,ESERO,56*,,No,HISPANIC,F,DERWOOD,MD,MD,A - Marked Patrol,
03/23/2016,21:46:00,MCP,"1st district, Rockville",HEADLIGHTS (*),REDLAND ROAD/RT 355,39.1197233333,-77.1600633333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,TOYOTA,PRIUS,RED,ESERO,55*,,No,WHITE,F,BEND,OR,OR,A - Marked Patrol,"(39.1197233333333, -77.1600633333333)"
03/23/2016,04:31:00,MCP,"2nd district, Bethesda",HEADLIGHTS (*),MONTROSE RD AT HITCHING POST LN,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2007,MAZD,TK,SILVER,ESERO,55*,,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/23/2016,23:37:00,MCP,"5th district, Germantown",STOP LIGHTS (*),FREDERICK RD / RIDGE  RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,CHEVROLET,TAHOE,WHITE,ESERO,64*,,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/24/2016,11:57:00,MCP,"4th district, Wheaton",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,NORBECK RD/FIRESTONE DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,NISSAN,MAXIMA,MAROON,Citation,21-1124.2(d2),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,
03/24/2016,23:06:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,948 WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,WHITE,Citation,16-303(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/24/2016,23:06:00,MCP,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103)",948 WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,WHITE,Citation,16-303(h),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/24/2016,23:06:00,MCP,"3rd district, Silver Spring",POSSESSING SUSPENDED LIC.,948 WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,WHITE,Citation,16-301(j),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/24/2016,23:06:00,MCP,"3rd district, Silver Spring",DISPLAY  SUSPENDED LIC.,948 WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,WHITE,Citation,16-301(e),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/24/2016,14:59:00,MCP,"2nd district, Bethesda",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,ROCKVILLE PIKE AT CEDAR LANE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,GMC,VN,BROWN,Citation,16-303(c),Transportation Article,No,BLACK,M,SUITLAND,MD,MD,A - Marked Patrol,
03/24/2016,14:59:00,MCP,"2nd district, Bethesda","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",ROCKVILLE PIKE AT CEDAR LANE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,GMC,VN,BROWN,Citation,16-303(h),Transportation Article,No,BLACK,M,SUITLAND,MD,MD,A - Marked Patrol,
03/24/2016,14:59:00,MCP,"2nd district, Bethesda",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,ROCKVILLE PIKE AT CEDAR LANE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,GMC,VN,BROWN,Citation,16-112(c),Transportation Article,No,BLACK,M,SUITLAND,MD,MD,A - Marked Patrol,
03/24/2016,23:10:00,MCP,"1st district, Rockville",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,FISHERS LN/HIGGINS PL,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,EXPEDITION,WHITE,Citation,21-801(a),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,23:10:00,MCP,"1st district, Rockville",DRIVER CHANGING LANES WHEN UNSAFE,FISHERS LN/HIGGINS PL,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,EXPEDITION,WHITE,Citation,21-309(b),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,23:10:00,MCP,"1st district, Rockville",FAILURE TO STOP AT STOP SIGN,FISHERS LN/HIGGINS PL,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,EXPEDITION,WHITE,Citation,21-707(a),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,23:10:00,MCP,"1st district, Rockville",DRIVER TURNING VEHICLE WITHOUT GIVING APPROPRIATE SIGNAL AS REQUIRED,FISHERS LN/HIGGINS PL,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,EXPEDITION,WHITE,Citation,21-604(c),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,23:10:00,MCP,"1st district, Rockville",FAILURE TO NOTIFY ADM. OF ADDRESS CHANGE WITHIN 30 DAYS,FISHERS LN/HIGGINS PL,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,EXPEDITION,WHITE,Citation,13-414(a),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,23:45:00,MCP,"1st district, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,W/B VEIRS MILL RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,IL,02 - Automobile,2003,FORD,ESCAPE,YELLOW,Citation,13-411(f),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,09:16:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,S/B 29 LEFT SHOULDER AT TECH RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,MAZDA,CX5 SUV,GRAY,Citation,21-304(c),Transportation Article,No,OTHER,M,GREENBELT,MD,MD,M - Marked (Off-Duty),
03/24/2016,06:39:00,MCP,"4th district, Wheaton",DRIVER CHANGING LANES WHEN UNSAFE,270/ RT 28 RAMP,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,FORD,TK,WHITE,Warning,21-309(b),Transportation Article,No,BLACK,M,MOUNT AIRY,MD,MD,B - Unmarked Patrol,
03/24/2016,10:11:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,CONNECTICUT AVE AT MANOR RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,GMC,YUKON,WHITE,Warning,13-411(f),Transportation Article,No,WHITE,F,KENSINGTON,MD,MD,A - Marked Patrol,
03/24/2016,10:11:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,CONNECTICUT AVE AT MANOR RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,GMC,YUKON,WHITE,Warning,13-411(d),Transportation Article,No,WHITE,F,KENSINGTON,MD,MD,A - Marked Patrol,
03/24/2016,23:45:00,MCP,"1st district, Rockville","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",W/B VEIRS MILL RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,IL,02 - Automobile,2003,FORD,ESCAPE,YELLOW,Warning,22-201.1,Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,23:45:00,MCP,"1st district, Rockville",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,W/B VEIRS MILL RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,IL,02 - Automobile,2003,FORD,ESCAPE,YELLOW,Warning,16-116(a),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,
03/24/2016,18:29:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,SNOUFFER SCHOOL ROAD/CENTERWAY RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,TOYOTA,COROLLA,BLUE,Warning,21-1124.2(d2),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/24/2016,22:40:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,NB 355 @ GUNNERS BRANCH,39.1813983333,-77.2317966667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,SCION,TC,WHITE,Warning,21-801.1,Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,B - Unmarked Patrol,"(39.1813983333333, -77.2317966666667)"
03/24/2016,11:04:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,RIVER RD/FALLS RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,MERCEDEZ,SL500,BLACK,Warning,13-401(h),Transportation Article,No,WHITE,F,KEY WEST,FL,FL,A - Marked Patrol,
03/24/2016,11:04:00,MCP,"2nd district, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RIVER RD/FALLS RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,MERCEDEZ,SL500,BLACK,Warning,13-409(b),Transportation Article,No,WHITE,F,KEY WEST,FL,FL,A - Marked Patrol,
03/24/2016,21:46:00,MCP,"3rd district, Silver Spring",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,7980 GEORGIA AVE,38.9861383333,-77.0267383333,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2010,MERZ,4S,BLACK,Warning,16-116(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9861383333333, -77.0267383333333)"
03/24/2016,18:09:00,MCP,"4th district, Wheaton",DRIVING WRONG WAY--ONE WAY STREET,KENSINGTON BLVD @ FENIMORE,39.04173,-77.0528866667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,FORD,EXPEDITION,BLACK,Warning,21-308(a),Transportation Article,No,HISPANIC,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.04173, -77.0528866666667)"
03/24/2016,23:06:00,MCP,"3rd district, Silver Spring",MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT,948 WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,WHITE,Warning,22-206(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/24/2016,02:28:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MIDDLEBROOK RD/GREAT SENECA HWY,,,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2012,HONDA,ACCORD,BLACK,Warning,21-204(b),Transportation Article,No,BLACK,M,CLAIRTON,PA,PA,A - Marked Patrol,
03/24/2016,02:44:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MIDDLEBROOK RD/GREAT SENECA HWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,GMC,ACADIA,BLACK,Warning,21-204(b),Transportation Article,No,OTHER,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/24/2016,19:26:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,GERMANTOWN RD / BLUNT RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,MERCEDES BENZ,E320,BLACK,Warning,13-401(h),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
03/24/2016,11:57:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,NORBECK RD/FIRESTONE DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,NISSAN,MAXIMA,MAROON,Warning,21-801.1,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,
03/24/2016,19:26:00,MCP,"5th district, Germantown",DRIVER FAILURE TO USE SIGNAL LAMP BEFORE TURN,GERMANTOWN ROAD @ MIDDLEBROOKE ROAD,39.1771433333,-77.2647816667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,TOYOTA,AVALON,BLACK,Warning,21-605(a),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1771433333333, -77.2647816666667)"
03/24/2016,23:25:00,MCP,"1st district, Rockville",HEADLIGHTS (*),E/B VEIRS MILL RD/BROADWOOD DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,SUBA,OUTBACK,BLUE,ESERO,55*,,No,WHITE,M,CLARKSBURG,MD,MD,A - Marked Patrol,
